단속건수,위도,경도,대표_단속동,대표_장소
13,36.8835851386711,127.153377415277,직산읍,천안시 직산읍 삼은리 591
13,36.7726493704393,127.215190538152,목천읍,천안시 목천읍 신계리 106-11
13,36.8224547416688,127.125446346099,백석동,천안시 백석동 863번지
13,36.7980123981243,127.138819305748,다가동,천안시 다가동 다가말2길 63
13,36.7979553704566,127.135526644364,다가동,천안시 다가동 434-21
13,36.7980992318567,127.108518675288,불당동,천안시 불당동 1418번지
13,36.8103938589017,127.152073638642,문화동,천안시 문화동 31
13,36.7699055420004,127.13625918938,신방동,천안시 신방동 2191
13,36.8790079369247,127.148390728434,직산읍,천안시 직산읍 삼은리 76-569
13,36.8321646552932,127.147341535088,두정동,천안시 두정동 68-24번지
13,36.8169716641493,127.108606505071,불당동,천안시 불당동 1532번지
13,36.7920419802893,127.129226618775,신방동,천안시 신방동 886-8
13,36.8332713940688,127.113496496989,백석동,천안시 백석동 711-3번지
13,36.8327211639264,127.131362463372,두정동,천안시 두정동 737번지
13,36.8262276646841,127.135165790805,성정동,천안시 성정동 1544번지
13,36.7885282527495,127.1227756667,신방동,천안시 신방동 87-15
13,36.8276601261734,127.140782787158,성정동,천안시 성정동 1473번지
13,36.8114457453311,127.102143993227,불당동,천안시 불당동 1603번지
13,36.7974023960337,127.153026804859,청수동,천안시 청수동 219-63
13,36.8115916859363,127.106804570666,불당동,천안시 불당동 1908번지
13,36.8075248268877,127.149790622928,문화동,천안시 문화동 영성로 103
13,36.8527587813317,127.157469957007,신당동,천안시 신당동 595-11번지
13,36.8428580758546,127.125604000401,성성동,천안시 성성동 991번지
13,36.8425192661318,127.132245973401,성성동,천안시 성성동 696번지
13,36.8623905900046,127.163011972057,신당동,천안시 신당동 596-15번지
13,36.8049998469408,127.148044977228,오룡동,천안시 오룡동 207-31
13,36.7783723368638,127.153639805785,청당동,천안시 청당동 122-25
13,36.8139609328853,127.136998457025,성정동,천안시 성정동 725-7번지
13,36.841568849259,127.135939342387,성성동,천안시 성성동 816번지
13,36.8382846554609,127.117350097828,성성동,천안시 성성동 511-4번지
13,36.7959246450724,127.127099784501,쌍용동,천안시 쌍용동 191번지
13,36.8399363611323,127.129191008232,성성동,천안시 성성동 675번지
13,36.8011321364867,127.150454415821,영성동,천안시 영성동 98
13,36.7842218538763,127.152010258254,청당동,천안시 청당동 951
13,36.784412066819,127.153981563828,청당동,천안시 청당동 485
13,36.8251563167981,127.155252983812,신부동,천안시 신부동 단대1로 14
13,36.8152910948239,127.160993111343,신부동,천안시 신부동 62-50
13,36.836605889402,127.155172648006,두정동,천안시 두정동 409번지
13,36.8041001236988,127.149169763233,오룡동,천안시 오룡동 189-3
13,36.8146686070738,127.158241529602,신부동,천안시 신부동 79
13,36.8380181736537,127.111187819914,성성동,천안시 성성동 산 29-1
13,36.8259157899271,127.142423499055,성정동,천안시 성정동 1433번지
13,36.7245323527025,127.107767944673,풍세면,천안시 풍세면 보성리 828
13,36.7581346774052,127.157854756339,구룡동,천안시 구룡동 32-6번지
13,36.7602714564653,127.179437031702,목천읍,천안시 목천읍 삼성리 9-13
13,36.8217530977467,127.156150175496,신부동,천안시 신부동 334
13,36.818004836273,127.153527441641,신부동,천안시 신부동 453-1
13,36.8014446378324,127.136645825012,봉명동,천안시 봉명동 197-3
13,36.8303002153154,127.13556686052,성정동,천안시 성정동 1537번지
13,36.8183043906942,127.158588948259,신부동,천안시 신부동 468-11
12,36.8192749360463,127.162291271517,신부동,천안시 신부동 498-8
12,36.8190534223173,127.162174689292,신부동,천안시 신부동 499-1
12,36.7839925302111,127.164402071974,삼룡동,천안시 삼룡동 509
12,36.7865969403593,127.15353825394,청당동,천안시 청당동 474
12,36.7881001513228,127.123107166322,신방동,천안시 신방동 768-5
12,36.8221943805367,127.156073958074,신부동,천안시 신부동 977
12,36.9139522314537,127.219694699988,입장면,천안시 입장면 하장리 113
12,36.8640441123977,127.119934728928,직산읍,천안시 직산읍 모시리 280
12,36.870888432205,127.144480315253,직산읍,천안시 직산읍 모시리 64-18
12,36.7724527605823,127.13272289094,신방동,천안시 신방동 2146
12,36.7739202213516,127.133935171416,신방동,천안시 신방동 2143
12,36.7977940545113,127.154463600038,청수동,천안시 청수동 219-4
12,36.7996704403919,127.150242580815,사직동,천안시 사직동 273-3
12,36.8192269885934,127.162033162314,신부동,천안시 신부동 493-8
12,36.778630598694,127.152306601647,청당동,천안시 청당동 1006
12,36.7876765139447,127.121464742327,신방동,천안시 신방동 784-1
12,36.9111108322244,127.129895683794,성환읍,천안시 성환읍 매주리 326-4
11,36.7723669944698,127.128768729649,신방동,천안시 신방동 2093
11,36.8071703062,127.147502515426,대흥동,천안시 대흥동 156-3
11,36.8010882609645,127.157953958174,원성동,천안시 원성동 622
11,36.8100379244894,127.153752363778,문화동,천안시 문화동 14
11,36.7590267773911,127.177249499795,목천읍,천안시 목천읍 삼성리 9-12
11,36.7912225596373,127.163985495827,구성동,천안시 구성동 290-3
11,36.8126883089697,127.162334074613,원성동,천안시 원성동 31-15
11,36.776995800376,127.12831159509,신방동,천안시 신방동 1097
11,36.7788436826735,127.130907964474,신방동,천안시 신방동 2054
11,36.8706363668067,127.144725011399,직산읍,천안시 직산읍 모시리 64-6
11,36.8080616230794,127.162022519488,원성동,천안시 원성동 614
11,36.8022723281268,127.139116656823,다가동,천안시 다가동 469
11,36.8165326929402,127.153388665383,신부동,천안시 신부동 387-97
11,36.756832202289,127.225344512765,성남면,천안시 성남면 용원리 750
11,36.7835127711523,127.161379207004,청당동,천안시 청당동 968
11,36.8154319194206,127.162859893046,신부동,천안시 신부동 997
11,36.8039402811325,127.149014365411,오룡동,천안시 오룡동 207-7
11,36.7941205272982,127.160291889662,구성동,천안시 구성동 293-19
11,36.7850994750359,127.145872063637,청당동,천안시 청당동 948
11,36.7877668429335,127.15957362373,청당동,천안시 청당동 959
11,36.7810068594056,127.163427245303,청당동,천안시 청당동 977
11,36.7810384818407,127.161784028213,청당동,천안시 청당동 986
11,36.7981067399281,127.151167629829,영성동,천안시 영성동 142
11,36.780085629725,127.163047884274,청당동,천안시 청당동 976
11,36.8776627030038,127.150738997671,직산읍,천안시 직산읍 삼은리 310
10,36.8014424421303,127.135493233319,봉명동,천안시 봉명동 25-2
10,36.9196181834513,127.127793964821,성환읍,천안시 성환읍 성환리 449-384
10,36.7896023617975,127.156764523199,청수동,천안시 청수동 357
10,36.7893179461812,127.121500944189,신방동,천안시 신방동 785-41
10,36.7625719293863,127.265343764065,병천면,천안시 병천면 가전리 577-8
10,36.7709571085131,127.128434487231,신방동,천안시 신방동 2167
10,36.8631107237247,127.12022865758,직산읍,천안시 직산읍 모시리 298
10,36.7977329573383,127.135305516717,다가동,천안시 다가동 460-6
10,36.7812709410462,127.160006125874,청당동,천안시 청당동 23-2
10,36.7968938539737,127.157954757516,구성동,천안시 구성동 501
10,36.8076842082256,127.147576342188,대흥동,천안시 대흥동 112-2
10,36.7818520303134,127.15248952802,청당동,천안시 청당동 156-2
10,36.8622246551133,127.123927531148,직산읍,천안시 직산읍 모시리 317-2
10,36.7940430973422,127.159908316438,구성동,천안시 구성동 309-1
10,36.8162984780076,127.153541181322,신부동,천안시 신부동 387-95
10,36.781689062128,127.163318684989,청당동,천안시 청당동 31-7
10,36.7848398424506,127.157070297856,청당동,천안시 청당동 555
9,36.8796696856944,127.15892886472,직산읍,천안시 직산읍 삼은리 59-7
9,36.7986237812912,127.140143942759,다가동,천안시 다가동 494
9,36.8817060985633,127.149326969813,직산읍,천안시 직산읍 삼은리 580
9,36.7966103243958,127.163452991933,구성동,천안시 구성동 498
9,36.7736390176236,127.136127683673,신방동,천안시 신방동 2133
9,36.8791003164277,127.148521582151,직산읍,천안시 직산읍 삼은리 76-561
9,36.8792067394472,127.153762254874,직산읍,천안시 직산읍 삼은리 71-12
9,36.7698951730101,127.131295979539,신방동,천안시 신방동 2152
9,36.806593021147,127.140611529246,봉명동,천안시 봉명동 47-6
9,36.7979213492802,127.150837841796,영성동,천안시 영성동 143-2
9,36.7744755220341,127.134624468214,신방동,천안시 신방동 1864
9,36.8225333449187,127.155617564811,신부동,천안시 신부동 840-1
9,36.7816060274854,127.15290958298,청당동,천안시 청당동 155-35
9,36.7797751268092,127.154247862962,청당동,천안시 청당동 440
9,36.7792028887294,127.150258074182,청당동,천안시 청당동 1004
9,36.812381773876,127.163501644408,원성동,천안시 원성동 31-11
9,36.7964173805266,127.152332284871,청수동,천안시 청수동 258-1
9,36.7756207212723,127.136468917133,신방동,천안시 신방동 2119
9,36.8043180322169,127.14958446507,오룡동,천안시 오룡동 189-1
9,36.8037939895753,127.137294889713,봉명동,천안시 봉명동 197
9,36.7850918670425,127.153004116091,청당동,천안시 청당동 475
9,36.7932324222565,127.129823113517,신방동,천안시 신방동 894
9,36.803845999123,127.137281535654,봉명동,천안시 봉명동 40-67
9,36.7874161905832,127.135553230895,용곡동,천안시 용곡동 596
9,36.7917238407071,127.128187026531,신방동,천안시 신방동 936
9,36.7924630184567,127.13606104017,용곡동,천안시 용곡동 575
9,36.7904962826971,127.147667844885,다가동,천안시 다가동 50-21
9,36.7906519271392,127.149022910717,청수동,천안시 청수동 230-38
8,36.7914454313564,127.149394962023,다가동,천안시 다가동 55-1
8,36.8788478230954,127.147875347785,직산읍,천안시 직산읍 삼은리 76-67
8,36.8775374137057,127.150838690534,직산읍,천안시 직산읍 삼은리 312
8,36.8781062341574,127.150944347793,직산읍,천안시 직산읍 삼은리 297
8,36.7977744431507,127.136065055715,다가동,천안시 다가동 440-10
8,36.7983191247215,127.135706452355,다가동,천안시 다가동 410-2
8,36.7907462570329,127.147735995831,다가동,천안시 다가동 466-6
8,36.7977146072335,127.152765232253,청수동,천안시 청수동 220-1
8,36.8115764944882,127.163470682006,원성동,천안시 원성동 447-3
8,36.7896111654598,127.137089312773,용곡동,천안시 용곡동 214-2
8,36.7848842455804,127.156813615968,청당동,천안시 청당동 553
8,36.7821827423138,127.151074735125,청당동,천안시 청당동 975
8,36.7942154360279,127.16000816924,구성동,천안시 구성동 293-41
8,36.7835408156373,127.154023175556,청당동,천안시 청당동 510
8,36.8240777079277,127.158179638116,신부동,천안시 신부동 545
8,36.8836575077212,127.20661566978,성거읍,천안시 성거읍 천흥리 357
8,36.7316783054706,127.104174735974,풍세면,천안시 풍세면 용정리 1041
8,36.8184990846312,127.156301932428,신부동,천안시 신부동 461-6
8,36.7809756815996,127.136397193008,용곡동,천안시 용곡동 591
8,36.7877722195836,127.126726688818,신방동,천안시 신방동 920
8,36.7874312361127,127.119860369446,신방동,천안시 신방동 784-8
8,36.7795197216037,127.149828751838,청당동,천안시 청당동 1001
8,36.79678257461,127.138652152935,다가동,천안시 다가동 578
8,36.7751595371024,127.129613518493,신방동,천안시 신방동 2076
8,36.8003604666425,127.146815235989,사직동,천안시 사직동 241
8,36.8063481262026,127.150812681978,오룡동,천안시 오룡동 43-14
8,36.7890116431125,127.124046813538,신방동,천안시 신방동 74-35
8,36.8189370859642,127.154322378217,신부동,천안시 신부동 363-9
7,36.811632188194,127.157592453175,원성동,천안시 원성동 191
7,36.7978030847832,127.155210310745,구성동,천안시 구성동 526
7,36.8657626603511,127.123921244962,직산읍,천안시 직산읍 모시리 317-1
7,36.7725016272128,127.129261807213,신방동,천안시 신방동 2096
7,36.7976247476987,127.15313010765,청수동,천안시 청수동 219-7
7,36.8172044773875,127.156563577584,신부동,천안시 신부동 386-110
7,36.8042529420258,127.138833258571,봉명동,천안시 봉명동 40-3
7,36.8194314067936,127.159801179471,신부동,천안시 신부동 528
7,36.8025900198564,127.131956311537,쌍용동,천안시 쌍용동 559
7,36.8030168525348,127.146157829665,사직동,천안시 사직동 321-4
7,36.7854553231768,127.160030173276,청당동,천안시 청당동 651
7,36.7827604900661,127.152944924385,청당동,천안시 청당동 534
7,36.8027712146855,127.152680812121,영성동,천안시 영성동 5-2
7,36.8620234136417,127.11489323516,직산읍,천안시 직산읍 신갈리 289
7,36.8100835749187,127.153431272183,문화동,천안시 문화동 19
7,36.7898017571363,127.156643705332,청수동,천안시 청수동 384
7,36.7906240499868,127.148616942112,다가동,천안시 다가동 30
7,36.7722579124688,127.130794276196,신방동,천안시 신방동 2149
7,36.8781345730522,127.158455708506,성거읍,천안시 성거읍 신월리 7-3
7,36.7991050071857,127.152426575309,영성동,천안시 영성동 127-24
7,36.8778517518734,127.159575097036,성거읍,천안시 성거읍 신월리 2-7
