grid_id,row,col,sub_row,sub_col,min_lon,min_lat,max_lon,max_lat,centroid_lon,centroid_lat,public_count,private_count,facilities_count,traffic_sum,traffic_sum_imputed,enforcement_sum,score_facilities,score_traffic,score_enforcement,congestion_score_raw,congestion_score,congestion_score_100,congestion_score_100_local
g80_sr1sc7,9,3,1,7,127.12036714581791,36.85059988356251,127.1235918291597,36.8531913730439,127.12197951376629,36.85189563416866,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g80_sr1sc8,9,3,1,8,127.12352968964076,36.85064986118724,127.1267542761959,36.85324127117946,127.12514200919588,36.85194557205076,0,0,0,94483.72311827957,94483.72311827957,1.0,0.0,10.0,0.0008025038118931064,3.3336008346039647,7.595723672180708,75.95723672180708,75.95723672180708
g80_sr1sc9,9,3,1,9,127.12669224125577,36.85069975473947,127.12991673101017,36.85329108523416,127.12830451241052,36.85199542585619,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr2sc3,9,3,2,3,127.10958126810493,36.852970292837284,127.11087956123335,36.855532431971966,127.11049221506705,36.85397641954547,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr2sc4,9,3,2,4,127.11081699556476,36.85299093970616,127.11404208160111,36.8555826710389,127.11242956486359,36.85428681123268,0,0,0,0.0,5460.427419354839,6.0,0.0,0.0,0.004815022871358638,0.0016050076237862129,0.0036570648397596084,0.036570648397596085,0.036570648397596085
g80_sr2sc5,9,3,2,5,127.11397962052035,36.853041174158626,127.11720460980034,36.85563282601987,127.11559214144106,36.85433700595135,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g80_sr2sc6,9,3,2,6,127.11714225330843,36.85309132453283,127.12036714581791,36.855682896914225,127.11875472584389,36.854387116587596,0,0,1,0.0,5460.427419354839,18.0,2.0,0.0,0.014445068614075915,0.6714816895380253,1.529994026794095,15.29994026794095,15.29994026794095
g80_sr2sc7,9,3,2,7,127.1203048939159,36.85314139082814,127.12352968964076,36.85573288372131,127.12191731805906,36.85443714314075,0,0,0,0.0,5460.427419354839,35.0,0.0,0.0,0.028087633416258726,0.009362544472086242,0.02133287823193105,0.21332878231931052,0.21332878231931052
g80_sr2sc8,9,3,2,8,127.12346754232964,36.85319137304389,127.12669224125577,36.85578278644047,127.12507991807354,36.85448708561018,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr2sc9,9,3,2,9,127.12663019853657,36.853241271179456,127.12985480064985,36.85583260507107,127.12824252587404,36.85453694399521,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr3sc3,9,3,3,3,127.108675663922,36.85552208447181,127.11081699556476,36.858073923057255,127.11016517117669,36.857004316572194,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr3sc4,9,3,3,4,127.11075442205059,36.855532431971966,127.11397962052035,36.85812416673899,127.1123670475694,36.85682830521619,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g80_sr3sc5,9,3,3,5,127.11391715160711,36.8555826710389,127.11714225330843,36.85817432632701,127.11552972874172,36.85687850454563,0,0,0,0.0,5460.427419354839,6.0,0.0,0.0,0.004815022871358638,0.0016050076237862129,0.0036570648397596084,0.036570648397596085,0.036570648397596085
g80_sr3sc6,9,3,3,6,127.11707988899715,36.85563282601987,127.1203048939159,36.858224401820706,127.1186924177405,36.856928619784924,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr3sc7,9,3,3,7,127.12024263420759,36.855682896914225,127.12346754232964,36.858274393219425,127.12185511455263,36.856978650933414,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g80_sr3sc8,9,3,3,8,127.12340538722535,36.85573288372131,127.12663019853657,36.8583243005225,127.125017819165,36.85702859799046,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr3sc9,9,3,3,9,127.1265681480373,36.85578278644047,127.12979286252357,36.85837412372928,127.12818053156451,36.85707846095539,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr4sc2,9,3,4,2,127.10500198442875,36.85927452156363,127.10756084711207,36.860565080564456,127.1065418733118,36.860205440876385,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr4sc3,9,3,4,3,127.10752901436688,36.85804085366963,127.11075442205059,36.86061541296201,127.10927611806586,36.85941581099309,0,0,0,0.0,5460.427419354839,5.0,0.0,0.0,0.004012519059465532,0.0013375063531551774,0.0030475540331330073,0.030475540331330073,0.030475540331330073
g80_sr4sc4,9,3,4,4,127.1106918406898,36.858073923057255,127.11391715160711,36.86066566125881,127.11230452243561,36.859369798019316,0,0,0,0.0,5460.427419354839,37.0,0.0,0.0,0.02969264104004494,0.009897547013348313,0.022551899845184253,0.22551899845184253,0.22551899845184253
g80_sr4sc5,9,3,4,5,127.11385467486038,36.858124166738975,127.11707988899715,36.8607158254542,127.115467308216,36.85942000195983,0,0,0,0.0,5460.427419354839,277.0,0.0,0.0,0.22229355589439048,0.07409785196479683,0.1688344934355686,1.688344934355686,1.688344934355686
g80_sr4sc6,9,3,4,6,127.11701751686547,36.85817432632701,127.12024263420759,36.86076590554754,127.1186301018238,36.85947012180248,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr4sc7,9,3,4,7,127.12018036669201,36.858224401820706,127.12340538722535,36.860815901538174,127.12179290324595,36.859520157546605,0,0,0,0.0,5460.427419354839,6.0,0.0,0.0,0.004815022871358638,0.0016050076237862129,0.0036570648397596084,0.036570648397596085,0.036570648397596085
g80_sr4sc8,9,3,4,8,127.12334322432683,36.85827439321941,127.1265681480373,36.86086581342545,127.12495571246934,36.85957010919156,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr4sc9,9,3,4,9,127.12650608975689,36.8583243005225,127.1297309166303,36.86091564120873,127.12811852948091,36.859619976736695,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr5sc0,9,3,5,0,127.0979775749081,36.86103125696375,127.10118608761162,36.86300563830146,127.09981757351154,36.862166160269375,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr5sc1,9,3,5,1,127.10114048223258,36.86087627460932,127.10435348768372,36.86305614353709,127.10281574160152,36.8620914738539,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr5sc2,9,3,5,2,127.10430339744501,36.86052480553511,127.10752901436688,36.86310656466554,127.10595829962251,36.861845886650656,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g80_sr5sc3,9,3,5,3,127.10746632053234,36.860565080564456,127.1106918406898,36.86315690168619,127.10907910690146,36.861860996985214,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g80_sr5sc4,9,3,5,4,127.1106292514814,36.86061541296201,127.11385467486038,36.86320715459836,127.11224198946131,36.86191128964203,0,0,0,0.0,5460.427419354839,41.0,0.0,0.0,0.03290265628761736,0.010967552095872454,0.024989943071690657,0.24989943071690657,0.24989943071690657
g80_sr5sc5,9,3,5,5,127.11379219027911,36.86066566125881,127.11701751686547,36.86325732340141,127.11540487986271,36.86196149819392,0,0,2,0.0,5460.427419354839,210.0,4.0,0.0,0.16852580049755236,1.3895086001658508,3.1660429339412186,31.660429339412186,31.660429339412186
g80_sr5sc6,9,3,5,6,127.11695513691237,36.8607158254542,127.12018036669201,36.8633074080947,127.11856777809265,36.862011622640225,0,0,0,0.0,5460.427419354839,22.0,0.0,0.0,0.01765508386164834,0.00588502795388278,0.01340923774578523,0.1340923774578523,0.1340923774578523
g80_sr5sc7,9,3,5,7,127.12011809136808,36.86076590554754,127.12334322432683,36.863357408677565,127.12173068413796,36.86206166298028,0,0,0,0.0,5460.427419354839,71.0,0.0,0.0,0.05697777064441056,0.01899259021480352,0.0432752672704887,0.432752672704887,0.432752672704887
g80_sr5sc8,9,3,5,8,127.12328105363314,36.860815901538174,127.12650608975689,36.86340732514934,127.12489359798553,36.86211161921345,0,0,0,0.0,5460.427419354839,18.0,0.0,0.0,0.014445068614075915,0.004815022871358638,0.010971194519278825,0.10971194519278825,0.10971194519278825
g80_sr5sc9,9,3,5,9,127.12644402369439,36.86086581342545,127.12966896296905,36.8634571575094,127.1280565196223,36.86216149133908,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr6sc0,9,3,6,0,127.09791455930029,36.86295504895936,127.10114048223258,36.865547111951656,127.09952754705999,36.86425108631008,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr6sc1,9,3,6,1,127.10107757126092,36.86300563830146,127.10430339744501,36.8655976218261,127.10269051064655,36.86430163592032,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g80_sr6sc2,9,3,6,2,127.10424059111054,36.86305614353709,127.10746632053234,36.86564804758568,127.10585348211504,36.86435210141988,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr6sc3,9,3,6,3,127.10740361883605,36.86310656466554,127.1106292514814,36.86569838922972,127.10901646145236,36.86440248280809,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr6sc4,9,3,6,4,127.11056665442435,36.86315690168619,127.11379219027911,36.86574864675759,127.11217944864539,36.86445278008431,0,0,0,0.0,5460.427419354839,26.0,0.0,0.0,0.020865099109220766,0.006955033036406922,0.015847280972291634,0.15847280972291636,0.15847280972291636
g80_sr6sc5,9,3,6,5,127.11372969786231,36.86320715459836,127.11695513691237,36.8657988201686,127.11534244368102,36.86450299324786,0,0,0,0.0,5460.427419354839,25.0,0.0,0.0,0.02006259529732766,0.006687531765775887,0.015237770165665035,0.15237770165665035,0.15237770165665035
g80_sr6sc6,9,3,6,6,127.11689274913684,36.86325732340141,127.12011809136808,36.86584890946213,127.11850544654618,36.86455312229811,0,0,0,0.0,5460.427419354839,266.0,0.0,0.0,0.21346601396356632,0.07115533798785544,0.16212987456267597,1.6212987456267598,1.6212987456267598
g80_sr6sc7,9,3,6,7,127.12005580823484,36.8633074080947,127.12328105363314,36.86589891463751,127.12166845722774,36.86460316723441,0,0,0,0.0,5460.427419354839,223.0,0.0,0.0,0.17895835005216273,0.05965278335072091,0.13592090987773212,1.359209098777321,1.359209098777321
g80_sr6sc8,9,3,6,8,127.1232188751432,36.863357408677565,127.12644402369439,36.8659488356941,127.1248314757126,36.86465312805609,0,0,0,0.0,5460.427419354839,27.0,0.0,0.0,0.021667602921113874,0.007222534307037958,0.016456791778918237,0.16456791778918237,0.16456791778918237
g80_sr6sc9,9,3,6,9,127.12638194984878,36.86340732514934,127.12960700153879,36.865998672631235,127.1279945019876,36.86470300476251,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr7sc0,9,3,7,0,127.09785153579037,36.865496517962974,127.10107757126092,36.868088584420256,127.09946457982242,36.86679255704676,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr7sc1,9,3,7,1,127.10101465240025,36.865547111951656,127.10424059111054,36.86813909893385,127.10262764805222,36.86684311129986,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr7sc2,9,3,7,2,127.10417777690016,36.8655976218261,127.10740361883605,36.86818952932486,127.10579072416493,36.86689358143454,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr7sc3,9,3,7,3,127.10734090927697,36.86564804758568,127.11056665442435,36.8682398755926,127.10895380814756,36.86694396745017,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr7sc4,9,3,7,4,127.11050404951762,36.86569838922972,127.11372969786231,36.86829013773645,127.11211689998687,36.86699426934607,0,0,0,0.0,5460.427419354839,14.0,0.0,0.0,0.01123505336650349,0.003745017788834497,0.00853315129277242,0.08533151292772422,0.08533151292772422
g80_sr7sc5,9,3,7,5,127.11366719760893,36.86574864675759,127.11689274913684,36.86834031575573,127.11527999966981,36.867044487121596,0,0,0,0.0,5460.427419354839,14.0,0.0,0.0,0.01123505336650349,0.003745017788834497,0.00853315129277242,0.08533151292772422,0.08533151292772422
g80_sr7sc6,9,3,7,6,127.11683035353782,36.8657988201686,127.12005580823484,36.868390409649805,127.1184431071833,36.86709462077611,0,0,0,0.0,5460.427419354839,312.0,0.0,0.0,0.25038118931064923,0.08346039643688308,0.19016737166749967,1.9016737166749966,1.9016737166749966
g80_sr7sc7,9,3,7,7,127.11999351729122,36.86584890946213,127.1232188751432,36.868440419418,127.1216062225142,36.86714467030893,0,0,0,0.0,5460.427419354839,178.0,0.0,0.0,0.14284567851697294,0.04761522617232431,0.10849292357953504,1.0849292357953504,1.0849292357953504
g80_sr7sc8,9,3,7,8,127.123156688856,36.86589891463751,127.12638194984878,36.86849034505969,127.12476934564943,36.86719463571943,0,0,0,0.0,5460.427419354839,365.0,0.0,0.0,0.29291389134098383,0.09763796378032795,0.2224714444187095,2.224714444187095,2.224714444187095
g80_sr7sc9,9,3,7,9,127.12631986821901,36.8659488356941,127.1295450323385,36.86854018657421,127.1279324765758,36.86724451700694,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc0,9,3,8,0,127.0977885043773,36.86803798578472,127.10101465240025,36.87063005570726,127.0994016046888,36.86933402660169,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc1,9,3,8,1,127.10095172564955,36.868088584420256,127.10417777690016,36.870680574860295,127.10256477757491,36.86938458549794,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc2,9,3,8,2,127.10411495481286,36.86813909893385,127.10734090927697,36.870731009883016,127.10572795834501,36.86943506026807,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc3,9,3,8,3,127.10727819185409,36.86818952932486,127.11050404951762,36.87078136077478,127.108891146986,36.86948545091141,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc4,9,3,8,4,127.11044143676017,36.8682398755926,127.11366719760893,36.870831627534905,127.11205434348471,36.869535757427315,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc5,9,3,8,5,127.11360468951796,36.86829013773645,127.11683035353782,36.87088181016274,127.11521754782808,36.869585979815106,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc6,9,3,8,6,127.11676795011435,36.86834031575573,127.11999351729122,36.87093190865765,127.118380760003,36.86963611807417,0,0,0,0.0,5460.427419354839,8.0,0.0,0.0,0.0064200304951448515,0.002140010165048284,0.004876086453012811,0.048760864530128116,0.048760864530128116
g80_sr8sc7,9,3,8,7,127.11993121853625,36.868390409649805,127.123156688856,36.870981923018974,127.12154397999639,36.86968617220383,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr8sc8,9,3,8,8,127.12309449477054,36.868440419418,127.12631986821901,36.871031853246066,127.12470720779507,36.869736142203436,0,0,0,0.0,5460.427419354839,73.0,0.0,0.0,0.05858277826819677,0.019527592756065592,0.044494288883741906,0.44494288883741906,0.44494288883741906
g80_sr8sc9,9,3,8,9,127.12625777880412,36.86849034505969,127.12948305536719,36.871081699338276,127.12787044338596,36.86978602807233,0,0,0,0.0,5460.427419354839,3.0,0.0,0.0,0.002407511435679319,0.0008025038118931064,0.0018285324198798042,0.018285324198798043,0.018285324198798043
g80_sr9sc0,9,3,9,0,127.09772546506011,36.87057945242454,127.10095172564955,36.873171525812594,127.09933862165809,36.871875494974844,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc1,9,3,9,1,127.10088879100782,36.87063005570725,127.10411495481286,36.873222049605374,127.10250189921368,36.87192605851455,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc2,9,3,9,2,127.10405212484764,36.87068057486028,127.10727819185409,36.87327248926014,127.10566518465423,36.87197653792042,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc3,9,3,9,3,127.10721546656639,36.870731009883016,127.11044143676017,36.873322844776176,127.10882847796665,36.87202693319177,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc4,9,3,9,4,127.11037881615101,36.87078136077477,127.11360468951796,36.8733731161529,127.11199177913794,36.872077244327954,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc5,9,3,9,5,127.11354217358839,36.87083162753489,127.11676795011435,36.87342330338961,127.11515508815482,36.872127471328334,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc6,9,3,9,6,127.11670553886538,36.870881810162736,127.11993121853625,36.87347340648566,127.11831840500427,36.87217761419224,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc7,9,3,9,7,127.11986891196888,36.870931908657646,127.12309449477054,36.87352342544041,127.12148172967322,36.872227672919045,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc8,9,3,9,8,127.12303229288581,36.870981923018974,127.12625777880412,36.8735733602532,127.1246450621485,36.87227764750805,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g80_sr9sc9,9,3,9,9,127.12619568160302,36.87103185324606,127.12942107062382,36.87362321092338,127.12780840241696,36.87232753795865,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc0,10,4,0,0,127.12929707781693,36.87362321092338,127.13252248238588,36.876214492426975,127.13090980640825,36.87491885755163,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc1,10,4,0,1,127.13246058679418,36.873672977450305,127.1356858944253,36.87626417937283,127.13407326691662,36.874968584289995,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc2,10,4,0,2,127.13562410353342,36.873722659833334,127.13884931421258,36.87631378216641,127.13723673517988,36.87501822688025,0,0,0,0.0,5460.427419354839,9.0,0.0,0.0,0.007222534307037958,0.002407511435679319,0.0054855972596394124,0.054855972596394124,0.054855972596394124
g90_sr0sc3,10,4,0,3,127.1387876280215,36.8737722580718,127.14201274173456,36.876363300807085,127.14040021118497,36.8750677853218,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc4,10,4,0,4,127.14195116024531,36.87382177216507,127.14517617697817,36.876412735294195,127.14356369491868,36.87511725961394,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc5,10,4,0,5,127.14511470019175,36.87387120211252,127.14833961993028,36.87646208562709,127.14672718636798,36.875166649756075,0,0,0,0.0,5460.427419354839,15.0,0.0,0.0,0.012037557178396597,0.004012519059465532,0.009142662099399021,0.09142662099399022,0.09142662099399022
g90_sr0sc6,10,4,0,6,127.14827824784768,36.87392054791348,127.15150307057777,36.87651135180514,127.14989068551974,36.87521595574754,0,0,0,0.0,5460.427419354839,38.0,0.0,0.0,0.030495144851938046,0.010165048283979348,0.023161410651810852,0.23161410651810854,0.23161410651810854
g90_sr0sc7,10,4,0,7,127.15144180320003,36.873969809567306,127.15466652890755,36.876560533827714,127.15305419236084,36.8752651775877,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr0sc8,10,4,0,8,127.15460536623563,36.87401898707338,127.15782999490648,36.87660963169415,127.1562177068781,36.875314315275915,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g90_sr0sc9,10,4,0,9,127.1577689369414,36.87406808043104,127.16099346856144,36.876658645403815,127.15938122905851,36.87536336881154,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g90_sr1sc0,10,4,1,0,127.12923506975137,36.87616472132949,127.13246058679418,36.8787560062249,127.13084785458288,36.87746036965422,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr1sc1,10,4,1,1,127.13239868344054,36.876214492426975,127.13562410353342,36.87880569773389,127.13401141979709,36.87751010095941,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr1sc2,10,4,1,2,127.13556230489269,36.87626417937283,127.1387876280215,36.87885530508287,127.13717499276724,36.8775597481088,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr1sc3,10,4,1,3,127.1387259340947,36.87631378216641,127.14195116024531,36.87890482827124,127.14033857348016,36.877609311101736,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr1sc4,10,4,1,4,127.14188957103345,36.876363300807085,127.14511470019175,36.878954267298305,127.14350216192281,36.87765878993758,0,0,0,0.0,5460.427419354839,19.0,0.0,0.0,0.015247572425969023,0.005082524141989674,0.011580705325905426,0.11580705325905427,0.11580705325905427
g90_sr1sc5,10,4,1,5,127.14505321569584,36.876412735294195,127.14827824784768,36.879003622163445,127.14666575808198,36.87770818461565,0,0,1,0.0,5460.427419354839,43.0,2.0,0.0,0.03450766391140358,0.6781692213038012,1.54523179695976,15.452317969597601,15.452317969597601
g90_sr1sc6,10,4,1,6,127.14821686806872,36.87646208562709,127.15144180320003,36.87905289286602,127.14982936194463,36.877757495135356,0,0,2,0.0,5460.427419354839,467.0,4.0,0.0,0.37476928015408073,1.458256426718027,3.322687211244255,33.22687211244255,33.22687211244255
g90_sr1sc7,10,4,1,7,127.15138052813901,36.87651135180514,127.15460536623563,36.879102079405385,127.15299297349758,36.87780672149603,0,0,2,0.0,5460.427419354839,102.0,4.0,0.0,0.08185538881309685,1.3606184629376992,3.100215766825546,31.00215766825546,31.00215766825546
g90_sr1sc8,10,4,1,8,127.15454419589358,36.876560533827714,127.1577689369414,36.879151181780884,127.1561565927278,36.877855863697015,0,0,1,0.0,5460.427419354839,238.0,2.0,0.0,0.19099590723055934,0.730331969076853,1.6640864042519472,16.64086404251947,16.64086404251947
g90_sr1sc9,10,4,1,9,127.15770787131929,36.87660963169415,127.16093251530421,36.87920019999191,127.15932021962207,36.8779049217377,0,0,0,0.0,5460.427419354839,94.0,0.0,0.0,0.075435358317952,0.025145119439317336,0.057294015822900536,0.5729401582290053,0.5729401582290053
g90_sr2sc0,10,4,2,0,127.12917305390974,36.87870623055657,127.13239868344054,36.88129751884405,127.13078589498846,36.8800018805779,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr2sc1,10,4,2,1,127.13233677232392,36.8787560062249,127.13556230489269,36.88134721491647,127.13394956492169,36.88005161645024,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr2sc2,10,4,2,2,127.1355004985021,36.87880569773389,127.1387259340947,36.88139682682116,127.1371132426118,36.880101268159045,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g90_sr2sc3,10,4,2,3,127.13866423243114,36.87885530508287,127.14188957103345,36.8814463545575,127.14027692804574,36.88015083570367,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr2sc4,10,4,2,4,127.14182797409795,36.87890482827124,127.14505321569584,36.88149579812483,127.14344062121035,36.88020031908348,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr2sc5,10,4,2,5,127.1449917234894,36.878954267298305,127.14821686806872,36.88154515752251,127.14660432209256,36.88024971829782,0,0,0,0.0,5460.427419354839,6.0,0.0,0.0,0.004815022871358638,0.0016050076237862129,0.0036570648397596084,0.036570648397596085,0.036570648397596085
g90_sr2sc6,10,4,2,6,127.14815548059237,36.879003622163445,127.15138052813901,36.8815944327499,127.1497680306792,36.880299033346034,0,0,0,0.0,5460.427419354839,224.0,0.0,0.0,0.17976085386405585,0.05992028462135195,0.13653042068435872,1.3653042068435874,1.3653042068435874
g90_sr2sc7,10,4,2,7,127.15131924539372,36.87905289286602,127.15454419589358,36.88164362380634,127.15293174695715,36.88034826422751,0,0,1,0.0,5460.427419354839,247.0,2.0,0.0,0.1982184415375973,0.7327394805125325,1.6695720015115867,16.695720015115867,16.695720015115867
g90_sr2sc8,10,4,2,8,127.15448301788034,36.879102079405385,127.15770787131929,36.88169273069123,127.15609547091336,36.88039741094158,0,0,0,0.0,5460.427419354839,240.0,0.0,0.0,0.19260091485434555,0.06420030495144852,0.14628259359038434,1.4628259359038436,1.4628259359038436
g90_sr2sc9,10,4,2,9,127.15764679803914,36.879151181780884,127.16087155440303,36.88174175340388,127.15925920253471,36.880446473487645,0,0,0,0.0,5460.427419354839,133.0,0.0,0.0,0.10673300698178316,0.03557766899392772,0.08106493728133798,0.8106493728133799,0.8106493728133799
g90_sr3sc0,10,4,3,0,127.12911103029094,36.88124773860456,127.13233677232392,36.883839030284356,127.13072392762403,36.882543390322624,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr3sc1,10,4,3,1,127.13227485344329,36.88129751884404,127.1355004985021,36.8838887309205,127.13388770228934,36.88259313076241,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g90_sr3sc2,10,4,3,2,127.13543868436062,36.88134721491646,127.13866423243114,36.88393834738121,127.13705148471253,36.882642787030925,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
